2025-01-01 20:46:22 - Model: SimpleCNN_11_UE
2025-01-01 20:46:22 - Learning rate: 0.001
2025-01-01 20:46:22 - Number of epochs: 64
2025-01-01 20:46:22 - Train batch size: 64
2025-01-01 20:46:22 - Test batch size: 64
2025-01-01 20:46:22 - Federated learning epochs: 30
2025-01-01 20:46:22 - Number of clients: 10
2025-01-01 20:46:27 - Before train, fl0Client4 gNB_test Accuracy  8.41 %
2025-01-01 20:46:27 - Before train, fl0Client4 client_test Accuracy  8.3 %
2025-01-01 22:25:47 - running Epoch:44, fl78Client4,avg_loss is 0.00016448049252717226
2025-01-01 22:25:48 - running Epoch:45, fl78Client4,avg_loss is 0.00015163223287333806
2025-01-01 22:25:49 - running Epoch:46, fl78Client4,avg_loss is 0.00014438334186752974
2025-01-01 22:25:50 - running Epoch:47, fl78Client4,avg_loss is 0.00013571949128600875
2025-01-01 22:25:51 - running Epoch:48, fl78Client4,avg_loss is 0.00012657943148905695
2025-01-01 22:25:52 - running Epoch:49, fl78Client4,avg_loss is 0.00012153657762955615
2025-01-01 22:25:53 - running Epoch:50, fl78Client4,avg_loss is 0.00011320284359994097
2025-01-01 22:25:54 - running Epoch:51, fl78Client4,avg_loss is 0.00010712569924123008
2025-01-01 22:25:55 - running Epoch:52, fl78Client4,avg_loss is 0.0001016399555392357
2025-01-01 22:25:57 - running Epoch:53, fl78Client4,avg_loss is 9.688877976201829e-05
2025-01-01 22:25:58 - running Epoch:54, fl78Client4,avg_loss is 9.261917622569842e-05
2025-01-01 22:25:59 - running Epoch:55, fl78Client4,avg_loss is 8.775107009937586e-05
2025-01-01 22:26:00 - running Epoch:56, fl78Client4,avg_loss is 8.466837345069876e-05
2025-01-01 22:26:01 - running Epoch:57, fl78Client4,avg_loss is 7.923624540540638e-05
2025-01-01 22:26:02 - running Epoch:58, fl78Client4,avg_loss is 7.498577524299285e-05
2025-01-01 22:26:03 - running Epoch:59, fl78Client4,avg_loss is 7.113107830828315e-05
2025-01-01 22:26:04 - running Epoch:60, fl78Client4,avg_loss is 6.850695515108955e-05
2025-01-01 22:26:05 - running Epoch:61, fl78Client4,avg_loss is 6.487254773397765e-05
2025-01-01 22:26:06 - running Epoch:62, fl78Client4,avg_loss is 6.221129739129492e-05
2025-01-01 22:26:07 - running Epoch:63, fl78Client4,avg_loss is 5.853559645678431e-05
2025-01-01 22:26:08 - After train, fl28Client4 gNB_test Accuracy  70.85000000000001 %
2025-01-01 22:26:09 - After train, fl28Client4 Test Accuracy  69.69999999999999 %
2025-01-01 22:26:09 - get all clients models ready
2025-01-01 22:26:09 - model prunning done
2025-01-01 22:26:10 - -----fl28merged_model Test Accuracy  72.78999999999999 %-----
2025-01-01 22:26:11 - Before train, fl29Client8 gNB_test Accuracy  72.78999999999999 %
2025-01-01 22:26:12 - Before train, fl29Client8 client_test Accuracy  73.2 %
2025-01-01 22:26:12 - running Epoch:0, fl78Client8,avg_loss is 0.31276759182256236
2025-01-01 22:26:13 - running Epoch:1, fl78Client8,avg_loss is 0.044069809803762766
2025-01-01 22:26:14 - running Epoch:2, fl78Client8,avg_loss is 0.011759022395185467
2025-01-01 22:26:15 - running Epoch:3, fl78Client8,avg_loss is 0.004098493903890087
2025-01-01 22:26:16 - running Epoch:4, fl78Client8,avg_loss is 0.0016768560295370466
2025-01-01 22:26:17 - running Epoch:5, fl78Client8,avg_loss is 0.0012276239981992712
2025-01-01 22:26:18 - running Epoch:6, fl78Client8,avg_loss is 0.0010216312745992755
2025-01-01 22:26:19 - running Epoch:7, fl78Client8,avg_loss is 0.0008845636897419779
2025-01-01 22:26:20 - running Epoch:8, fl78Client8,avg_loss is 0.0007903552260485631
2025-01-01 22:26:21 - running Epoch:9, fl78Client8,avg_loss is 0.0007042182680172257
2025-01-01 22:26:21 - running Epoch:10, fl78Client8,avg_loss is 0.0006221496729221478
2025-01-01 22:26:22 - running Epoch:11, fl78Client8,avg_loss is 0.0005644734947399909
2025-01-01 22:26:23 - running Epoch:12, fl78Client8,avg_loss is 0.0005116611914385016
2025-01-01 22:26:24 - running Epoch:13, fl78Client8,avg_loss is 0.00047986239785788277
2025-01-01 22:26:25 - running Epoch:14, fl78Client8,avg_loss is 0.0004310995072149966
2025-01-01 22:26:26 - running Epoch:15, fl78Client8,avg_loss is 0.0003953031339768108
2025-01-01 22:26:27 - running Epoch:16, fl78Client8,avg_loss is 0.0003659164498389192
2025-01-01 22:26:28 - running Epoch:17, fl78Client8,avg_loss is 0.00034098566529677023
2025-01-01 22:26:29 - running Epoch:18, fl78Client8,avg_loss is 0.0003133320551339089
2025-01-01 22:26:29 - running Epoch:19, fl78Client8,avg_loss is 0.0002899587558158025
2025-01-01 22:26:29 - Tweak done
2025-01-01 22:26:31 - running Epoch:20, fl78Client8,avg_loss is 0.09317305160754896
2025-01-01 22:26:32 - running Epoch:21, fl78Client8,avg_loss is 0.006560829493859665
2025-01-01 22:26:33 - running Epoch:22, fl78Client8,avg_loss is 0.003164528684522603
2025-01-01 22:26:34 - running Epoch:23, fl78Client8,avg_loss is 0.0005807743715033925
2025-01-01 22:26:35 - running Epoch:24, fl78Client8,avg_loss is 0.00039697595068129794
2025-01-01 22:26:36 - running Epoch:25, fl78Client8,avg_loss is 0.0003512878417806653
2025-01-01 22:26:37 - running Epoch:26, fl78Client8,avg_loss is 0.00030776557666942173
2025-01-01 22:26:38 - running Epoch:27, fl78Client8,avg_loss is 0.0002758473145356991
2025-01-01 22:26:39 - running Epoch:28, fl78Client8,avg_loss is 0.00025067139349515324
2025-01-01 22:26:40 - running Epoch:29, fl78Client8,avg_loss is 0.00022773742672097222
2025-01-01 22:26:41 - running Epoch:30, fl78Client8,avg_loss is 0.00020992861547849224
2025-01-01 22:26:42 - running Epoch:31, fl78Client8,avg_loss is 0.0001914024682425602
2025-01-01 22:26:43 - running Epoch:32, fl78Client8,avg_loss is 0.00018116939739954858
2025-01-01 22:26:44 - running Epoch:33, fl78Client8,avg_loss is 0.00016660045873288277
2025-01-01 22:26:46 - running Epoch:34, fl78Client8,avg_loss is 0.00015280696059079087
2025-01-01 22:26:47 - running Epoch:35, fl78Client8,avg_loss is 0.00014353899562973056
2025-01-01 22:26:48 - running Epoch:36, fl78Client8,avg_loss is 0.00013531573228037008
2025-01-01 22:26:49 - running Epoch:37, fl78Client8,avg_loss is 0.00012460721202991914
2025-01-01 22:26:50 - running Epoch:38, fl78Client8,avg_loss is 0.00011711427518255019
2025-01-01 22:26:51 - running Epoch:39, fl78Client8,avg_loss is 0.00010919932533339951
2025-01-01 22:26:52 - running Epoch:40, fl78Client8,avg_loss is 0.0001038576274483223
2025-01-01 22:26:53 - running Epoch:41, fl78Client8,avg_loss is 9.697122294698912e-05
2025-01-01 22:26:54 - running Epoch:42, fl78Client8,avg_loss is 9.154381377466282e-05
2025-01-01 22:26:55 - running Epoch:43, fl78Client8,avg_loss is 8.734822846305132e-05
2025-01-01 22:26:56 - running Epoch:44, fl78Client8,avg_loss is 8.151884821351894e-05
2025-01-01 22:26:57 - running Epoch:45, fl78Client8,avg_loss is 7.83178467274779e-05
2025-01-01 22:26:58 - running Epoch:46, fl78Client8,avg_loss is 7.398438694646665e-05
2025-01-01 22:26:59 - running Epoch:47, fl78Client8,avg_loss is 7.082590871251813e-05
2025-01-01 22:27:01 - running Epoch:48, fl78Client8,avg_loss is 6.585748865924145e-05
2025-01-01 22:27:02 - running Epoch:49, fl78Client8,avg_loss is 6.239766996339865e-05
2025-01-01 22:27:03 - running Epoch:50, fl78Client8,avg_loss is 5.9672467591266055e-05
2025-01-01 22:27:04 - running Epoch:51, fl78Client8,avg_loss is 5.6525505862760214e-05
2025-01-01 22:27:05 - running Epoch:52, fl78Client8,avg_loss is 5.410933305098251e-05
2025-01-01 22:27:06 - running Epoch:53, fl78Client8,avg_loss is 5.146392391861234e-05
2025-01-01 22:27:07 - running Epoch:54, fl78Client8,avg_loss is 4.9104571408412383e-05
2025-01-01 22:27:08 - running Epoch:55, fl78Client8,avg_loss is 4.7236247972918295e-05
2025-01-01 22:27:09 - running Epoch:56, fl78Client8,avg_loss is 4.459490041363442e-05
2025-01-01 22:27:10 - running Epoch:57, fl78Client8,avg_loss is 4.28335941573487e-05
2025-01-01 22:27:11 - running Epoch:58, fl78Client8,avg_loss is 4.100319752587548e-05
2025-01-01 22:27:12 - running Epoch:59, fl78Client8,avg_loss is 3.9188912880858937e-05
2025-01-01 22:27:13 - running Epoch:60, fl78Client8,avg_loss is 3.729106294163621e-05
2025-01-01 22:27:14 - running Epoch:61, fl78Client8,avg_loss is 3.5702616779544076e-05
2025-01-01 22:27:15 - running Epoch:62, fl78Client8,avg_loss is 3.446345558759161e-05
2025-01-01 22:27:16 - running Epoch:63, fl78Client8,avg_loss is 3.241297829994943e-05
2025-01-01 22:27:17 - After train, fl29Client8 gNB_test Accuracy  71.96000000000001 %
2025-01-01 22:27:18 - After train, fl29Client8 Test Accuracy  70.39999999999999 %
2025-01-01 22:27:19 - Before train, fl29Client7 gNB_test Accuracy  72.78999999999999 %
2025-01-01 22:27:20 - Before train, fl29Client7 client_test Accuracy  72.0 %
2025-01-01 22:27:20 - running Epoch:0, fl78Client7,avg_loss is 0.2810905097594744
2025-01-01 22:27:21 - running Epoch:1, fl78Client7,avg_loss is 0.06294284898145243
2025-01-01 22:27:22 - running Epoch:2, fl78Client7,avg_loss is 0.046148396928240604
2025-01-01 22:27:23 - running Epoch:3, fl78Client7,avg_loss is 0.02861377039977314
2025-01-01 22:27:24 - running Epoch:4, fl78Client7,avg_loss is 0.02692095192515474
2025-01-01 22:27:25 - running Epoch:5, fl78Client7,avg_loss is 0.009009914573641564
2025-01-01 22:27:26 - running Epoch:6, fl78Client7,avg_loss is 0.0012535882463142324
2025-01-01 22:27:27 - running Epoch:7, fl78Client7,avg_loss is 0.0004834727118163122
2025-01-01 22:27:27 - running Epoch:8, fl78Client7,avg_loss is 0.0003923995839763445
2025-01-01 22:27:28 - running Epoch:9, fl78Client7,avg_loss is 0.00035164793463323644
2025-01-01 22:27:29 - running Epoch:10, fl78Client7,avg_loss is 0.0003118686012546473
2025-01-01 22:27:30 - running Epoch:11, fl78Client7,avg_loss is 0.0002808744185257856
2025-01-01 22:27:31 - running Epoch:12, fl78Client7,avg_loss is 0.00024533803744943033
2025-01-01 22:27:32 - running Epoch:13, fl78Client7,avg_loss is 0.00022686059139831038
2025-01-01 22:27:33 - running Epoch:14, fl78Client7,avg_loss is 0.00021101427216619207
2025-01-01 22:27:34 - running Epoch:15, fl78Client7,avg_loss is 0.00019206258983541386
2025-01-01 22:27:35 - running Epoch:16, fl78Client7,avg_loss is 0.0001823915955827931
2025-01-01 22:27:35 - running Epoch:17, fl78Client7,avg_loss is 0.0001735704560665402
2025-01-01 22:27:36 - running Epoch:18, fl78Client7,avg_loss is 0.00015692811630403032
2025-01-01 22:27:37 - running Epoch:19, fl78Client7,avg_loss is 0.00014817465485008786
2025-01-01 22:27:37 - Tweak done
2025-01-01 22:27:38 - running Epoch:20, fl78Client7,avg_loss is 0.0733245350174566
2025-01-01 22:27:39 - running Epoch:21, fl78Client7,avg_loss is 0.00308823580978898
2025-01-01 22:27:40 - running Epoch:22, fl78Client7,avg_loss is 0.023368866755361845
2025-01-01 22:27:41 - running Epoch:23, fl78Client7,avg_loss is 0.04469332691205406
2025-01-01 22:27:42 - running Epoch:24, fl78Client7,avg_loss is 0.032552014789514576
2025-01-01 22:27:43 - running Epoch:25, fl78Client7,avg_loss is 0.06073296786937273
2025-01-01 22:27:44 - running Epoch:26, fl78Client7,avg_loss is 0.11752635996517595
2025-01-01 22:27:45 - running Epoch:27, fl78Client7,avg_loss is 0.04923555085176154
2025-01-01 22:27:46 - running Epoch:28, fl78Client7,avg_loss is 0.005399659306217645
2025-01-01 22:27:47 - running Epoch:29, fl78Client7,avg_loss is 0.001042731273167802
2025-01-01 22:27:48 - running Epoch:30, fl78Client7,avg_loss is 0.0006426083769677266
2025-01-01 22:27:49 - running Epoch:31, fl78Client7,avg_loss is 0.0005235981176455529
2025-01-01 22:27:51 - running Epoch:32, fl78Client7,avg_loss is 0.0004534680509418131
2025-01-01 22:27:52 - running Epoch:33, fl78Client7,avg_loss is 0.00040165086535079686
2025-01-01 22:27:53 - running Epoch:34, fl78Client7,avg_loss is 0.0003573407048412563
2025-01-01 22:27:54 - running Epoch:35, fl78Client7,avg_loss is 0.0003247804624025557
2025-01-01 22:27:55 - running Epoch:36, fl78Client7,avg_loss is 0.0002924265703584268
2025-01-01 22:27:56 - running Epoch:37, fl78Client7,avg_loss is 0.000267512149675204
2025-01-01 22:27:57 - running Epoch:38, fl78Client7,avg_loss is 0.00024738341965565246
2025-01-01 22:27:58 - running Epoch:39, fl78Client7,avg_loss is 0.00023138058822030273
2025-01-01 22:27:59 - running Epoch:40, fl78Client7,avg_loss is 0.00022071103113732902
2025-01-01 22:28:00 - running Epoch:41, fl78Client7,avg_loss is 0.0002004040592671313
2025-01-01 22:28:01 - running Epoch:42, fl78Client7,avg_loss is 0.0001860049199917106
2025-01-01 22:28:02 - running Epoch:43, fl78Client7,avg_loss is 0.00017230538982909786
2025-01-01 22:28:03 - running Epoch:44, fl78Client7,avg_loss is 0.00015870585393483303
2025-01-01 22:28:04 - running Epoch:45, fl78Client7,avg_loss is 0.0001509400037919684
2025-01-01 22:28:05 - running Epoch:46, fl78Client7,avg_loss is 0.00013895040538506082
2025-01-01 22:28:06 - running Epoch:47, fl78Client7,avg_loss is 0.00013130764167312286
2025-01-01 22:28:07 - running Epoch:48, fl78Client7,avg_loss is 0.00012514378516853764
2025-01-01 22:28:08 - running Epoch:49, fl78Client7,avg_loss is 0.0001165720425922677
2025-01-01 22:28:09 - running Epoch:50, fl78Client7,avg_loss is 0.00011057200146429358
2025-01-01 22:28:10 - running Epoch:51, fl78Client7,avg_loss is 0.00010389796169633135
2025-01-01 22:28:11 - running Epoch:52, fl78Client7,avg_loss is 0.00010285182729661111
2025-01-01 22:28:12 - running Epoch:53, fl78Client7,avg_loss is 9.491683508540634e-05
2025-01-01 22:28:13 - running Epoch:54, fl78Client7,avg_loss is 8.806990255627309e-05
2025-01-01 22:28:14 - running Epoch:55, fl78Client7,avg_loss is 8.361695570343565e-05
2025-01-01 22:28:15 - running Epoch:56, fl78Client7,avg_loss is 8.018050168543653e-05
2025-01-01 22:28:17 - running Epoch:57, fl78Client7,avg_loss is 7.613378113115065e-05
2025-01-01 22:28:18 - running Epoch:58, fl78Client7,avg_loss is 7.192443978700667e-05
2025-01-01 22:28:19 - running Epoch:59, fl78Client7,avg_loss is 6.85566596179273e-05
2025-01-01 22:28:20 - running Epoch:60, fl78Client7,avg_loss is 6.670183881132161e-05
2025-01-01 22:28:21 - running Epoch:61, fl78Client7,avg_loss is 6.263996943698081e-05
2025-01-01 22:28:22 - running Epoch:62, fl78Client7,avg_loss is 5.9622043915589555e-05
2025-01-01 22:28:23 - running Epoch:63, fl78Client7,avg_loss is 5.7232902621809114e-05
2025-01-01 22:28:24 - After train, fl29Client7 gNB_test Accuracy  71.16 %
2025-01-01 22:28:24 - After train, fl29Client7 Test Accuracy  71.6 %
2025-01-01 22:28:25 - Before train, fl29Client1 gNB_test Accuracy  72.78999999999999 %
2025-01-01 22:28:26 - Before train, fl29Client1 client_test Accuracy  72.6 %
2025-01-01 22:28:27 - running Epoch:0, fl78Client1,avg_loss is 0.03525853312702899
2025-01-01 22:28:28 - running Epoch:1, fl78Client1,avg_loss is 0.014173102434418794
2025-01-01 22:28:29 - running Epoch:2, fl78Client1,avg_loss is 0.040750545414740845
2025-01-01 22:28:30 - running Epoch:3, fl78Client1,avg_loss is 0.035033325346030555
2025-01-01 22:28:31 - running Epoch:4, fl78Client1,avg_loss is 0.015329333536711499
2025-01-01 22:28:32 - running Epoch:5, fl78Client1,avg_loss is 0.024086175088846577
2025-01-01 22:28:33 - running Epoch:6, fl78Client1,avg_loss is 0.04815529364815477
2025-01-01 22:28:34 - running Epoch:7, fl78Client1,avg_loss is 0.06054944003828289
2025-01-01 22:28:35 - running Epoch:8, fl78Client1,avg_loss is 0.06655609040945486
2025-01-01 22:28:36 - running Epoch:9, fl78Client1,avg_loss is 0.02266868335250883
2025-01-01 22:28:37 - running Epoch:10, fl78Client1,avg_loss is 0.008546254917769435
2025-01-01 22:28:38 - running Epoch:11, fl78Client1,avg_loss is 0.002114357402966055
2025-01-01 22:28:38 - running Epoch:12, fl78Client1,avg_loss is 0.00042857867829528153
2025-01-01 22:28:39 - running Epoch:13, fl78Client1,avg_loss is 0.00013886946279727236
2025-01-01 22:28:40 - running Epoch:14, fl78Client1,avg_loss is 0.00011591646872619992
2025-01-01 22:28:41 - running Epoch:15, fl78Client1,avg_loss is 0.00010236902246589713
2025-01-01 22:28:42 - running Epoch:16, fl78Client1,avg_loss is 9.359533528886113e-05
2025-01-01 22:28:43 - running Epoch:17, fl78Client1,avg_loss is 8.607722525142245e-05
2025-01-01 22:28:44 - running Epoch:18, fl78Client1,avg_loss is 8.05086690175076e-05
2025-01-01 22:28:45 - running Epoch:19, fl78Client1,avg_loss is 7.520190473182475e-05
2025-01-01 22:28:45 - Tweak done
2025-01-01 22:28:46 - running Epoch:20, fl78Client1,avg_loss is 0.02686923851437993
2025-01-01 22:28:47 - running Epoch:21, fl78Client1,avg_loss is 0.05320818042471014
2025-01-01 22:28:48 - running Epoch:22, fl78Client1,avg_loss is 0.06000464161875646
2025-01-01 22:28:49 - running Epoch:23, fl78Client1,avg_loss is 0.03977319292239314
2025-01-01 22:28:50 - running Epoch:24, fl78Client1,avg_loss is 0.009065509375915685
2025-01-01 22:28:51 - running Epoch:25, fl78Client1,avg_loss is 0.0014695363303261833
2025-01-01 22:28:52 - running Epoch:26, fl78Client1,avg_loss is 0.0004189719588391165
2025-01-01 22:28:53 - running Epoch:27, fl78Client1,avg_loss is 0.00024286653685141828
2025-01-01 22:28:54 - running Epoch:28, fl78Client1,avg_loss is 0.00021090402110012638
2025-01-01 22:28:55 - running Epoch:29, fl78Client1,avg_loss is 0.00018724455330351402
2025-01-01 22:28:56 - running Epoch:30, fl78Client1,avg_loss is 0.00017104777638266995
2025-01-01 22:28:57 - running Epoch:31, fl78Client1,avg_loss is 0.00015813500334544084
2025-01-01 22:28:58 - running Epoch:32, fl78Client1,avg_loss is 0.00014145709005040056
2025-01-01 22:28:59 - running Epoch:33, fl78Client1,avg_loss is 0.00013061826361587884
2025-01-01 22:29:00 - running Epoch:34, fl78Client1,avg_loss is 0.0001237131696661545
2025-01-01 22:29:01 - running Epoch:35, fl78Client1,avg_loss is 0.00011171202734664192
2025-01-01 22:29:02 - running Epoch:36, fl78Client1,avg_loss is 0.00010453958782795493
2025-01-01 22:29:03 - running Epoch:37, fl78Client1,avg_loss is 9.810634440362241e-05
2025-01-01 22:29:04 - running Epoch:38, fl78Client1,avg_loss is 9.388135475989967e-05
2025-01-01 22:29:05 - running Epoch:39, fl78Client1,avg_loss is 8.633106821596098e-05
2025-01-01 22:29:06 - running Epoch:40, fl78Client1,avg_loss is 8.142563094708427e-05
2025-01-01 22:29:07 - running Epoch:41, fl78Client1,avg_loss is 7.623028282471785e-05
2025-01-01 22:29:08 - running Epoch:42, fl78Client1,avg_loss is 7.293374479167705e-05
2025-01-01 22:29:09 - running Epoch:43, fl78Client1,avg_loss is 6.77024056153929e-05
2025-01-01 22:29:11 - running Epoch:44, fl78Client1,avg_loss is 6.414572808237988e-05
2025-01-01 22:29:12 - running Epoch:45, fl78Client1,avg_loss is 6.0450733927390954e-05
2025-01-01 22:29:13 - running Epoch:46, fl78Client1,avg_loss is 5.7156788961601934e-05
2025-01-01 22:29:14 - running Epoch:47, fl78Client1,avg_loss is 5.548315142087758e-05
2025-01-01 22:29:15 - running Epoch:48, fl78Client1,avg_loss is 5.1613771943323894e-05
2025-01-01 22:29:16 - running Epoch:49, fl78Client1,avg_loss is 4.8902541320900655e-05
2025-01-01 22:29:17 - running Epoch:50, fl78Client1,avg_loss is 4.752487441266244e-05
2025-01-01 22:29:18 - running Epoch:51, fl78Client1,avg_loss is 4.4239779031792025e-05
2025-01-01 22:29:19 - running Epoch:52, fl78Client1,avg_loss is 4.209408140197894e-05
2025-01-01 22:29:20 - running Epoch:53, fl78Client1,avg_loss is 4.002567480780226e-05
2025-01-01 22:29:21 - running Epoch:54, fl78Client1,avg_loss is 3.854707530898608e-05
2025-01-01 22:29:22 - running Epoch:55, fl78Client1,avg_loss is 3.762774177411751e-05
2025-01-01 22:29:23 - running Epoch:56, fl78Client1,avg_loss is 3.4997516701843804e-05
2025-01-01 22:29:24 - running Epoch:57, fl78Client1,avg_loss is 3.347657520517035e-05
2025-01-01 22:29:25 - running Epoch:58, fl78Client1,avg_loss is 3.2442332655902436e-05
2025-01-01 22:29:26 - running Epoch:59, fl78Client1,avg_loss is 3.0277089242386127e-05
2025-01-01 22:29:27 - running Epoch:60, fl78Client1,avg_loss is 2.8843970278126397e-05
2025-01-01 22:29:28 - running Epoch:61, fl78Client1,avg_loss is 2.772683069164072e-05
2025-01-01 22:29:29 - running Epoch:62, fl78Client1,avg_loss is 2.6465312162778175e-05
2025-01-01 22:29:30 - running Epoch:63, fl78Client1,avg_loss is 2.5394045874409016e-05
2025-01-01 22:29:31 - After train, fl29Client1 gNB_test Accuracy  70.74000000000001 %
